Name,Season,player_id,date,market_value_in_eur,current_club_id,player_club_domestic_competition_id,Nationality,Position,Team,Age,YOB,MatchedPlayed,Starts,MinutesPlayed,90s,Goals,Assists,GA,NonPenGoals,PensScored,PensAttempted,YellowCards,RedCards,xG,npxG,xAG,npxG + xAG,ProgressiveCarries,ProgressivePasses,ProgressivePassesReceived,G/90,A/90,GA/90,NonPenGoals/90,NonPenGA/90,xG/90,xAG/90,xA+xG /90,npxG/90,npXG + xAG /90,Matches,Shots,ShotsOnTarget,SoT%,S/90,SoT/90,G/Shot,G/SoT,AvgShotDist,FKShots,npxG/Shot,Goals - xG,npG - npxG,PassesCompleted,PassesAttempted,PercentPassesCompleted,TotalPassingDistance,ProgressedPassingDistance,ShortPassesCompleted,ShortPassesAttempted,ShortPassesPercentCompleted,MedPassesCompleted,MedPassesAttempted,MedPassesPercentCompleted,LongPassesCompleted,LongPassesAttempted,LongPassesPercentCompleted,xA,A - xAG,KeyPasses,1/3,PPen,CPen,Progressive Passes,Tackles,TacklesWon,TklsDefThird,TklsMidThird,TklsAttThird,DribblersTackled,DribblesChallenged,DrblTkl%,ChallengesLost,Blocks,BlockedShots,BlockedPasses,Interceptions,Tackles + Interceptions,Clearances,DefensiveErrors,nationality_id,team_id,position_id,season_id
Kobbie Mainoo,2023/2024,820374,2023-12-19,6000000,985,GB1,eng ENG,MF,Manchester Utd,18,2005,14,14,"1,106",12.3,1,0,1,1,0,0,3,0,0.2,0.2,0.4,0.6,10.0,33.0,14.0,0.08,0.0,0.08,0.08,0.08,0.02,0.03,0.05,0.02,0.05,Matches,5,2,40.0,0.41,0.16,0.2,0.5,23.1,0.0,0.04,0.8,0.8,409.0,483.0,84.7,6055.0,1451.0,222.0,251.0,88.4,150.0,169.0,88.8,19.0,34.0,55.9,0.9,-0.4,7.0,20.0,2.0,0.0,33.0,24.0,15,9.0,11.0,4.0,9.0,21.0,42.9,12.0,13.0,8.0,5.0,13,37.0,25.0,1.0,2,8,4,5
Konstantinos Mavropanos,2023/2024,415912,2023-12-19,14000000,379,GB1,gr GRE,DF,West Ham,26,1997,13,10,991,11.0,1,0,1,1,0,0,1,0,0.8,0.8,0.2,0.9,7.0,20.0,1.0,0.09,0.0,0.09,0.09,0.09,0.07,0.02,0.09,0.07,0.09,Matches,9,1,11.1,0.82,0.09,0.11,1.0,9.4,0.0,0.09,0.2,0.2,320.0,435.0,73.6,6282.0,2556.0,108.0,129.0,83.7,174.0,204.0,85.3,32.0,86.0,37.2,0.1,-0.2,2.0,17.0,1.0,0.0,20.0,22.0,12,12.0,8.0,2.0,13.0,16.0,81.3,3.0,16.0,8.0,8.0,18,40.0,59.0,1.0,43,2,3,5
Kortney Hause,2019/2020,233124,2020-04-08,6500000,405,GB1,eng ENG,DF,Aston Villa,24,1995,18,17,"1,545",17.2,1,0,1,1,0,0,3,0,2.5,2.5,0.5,2.9,8.0,46.0,4.0,0.06,0.0,0.06,0.06,0.06,0.14,0.03,0.17,0.14,0.17,Matches,20,3,15.0,1.17,0.17,0.05,0.33,8.3,0.0,0.13,-1.5,-1.5,607.0,825.0,73.6,11420.0,4829.0,248.0,303.0,81.8,275.0,323.0,85.1,77.0,163.0,47.2,0.3,-0.5,2.0,44.0,1.0,0.0,46.0,21.0,9,15.0,5.0,1.0,8.0,15.0,53.3,7.0,27.0,19.0,8.0,20,41.0,98.0,4.0,2,19,3,1
Kortney Hause,2020/2021,233124,2021-06-08,5000000,405,GB1,eng ENG,DF,Aston Villa,25,1995,7,7,630,7.0,1,0,1,1,0,0,2,0,1.0,1.0,0.0,1.0,1.0,10.0,0.0,0.14,0.0,0.14,0.14,0.14,0.15,0.0,0.15,0.15,0.15,Matches,5,1,20.0,0.71,0.14,0.2,1.0,7.9,0.0,0.21,0.0,0.0,173.0,232.0,74.6,3538.0,1459.0,49.0,64.0,76.6,99.0,115.0,86.1,23.0,48.0,47.9,0.0,0.0,0.0,13.0,0.0,0.0,10.0,4.0,2,3.0,1.0,0.0,0.0,3.0,0.0,3.0,4.0,2.0,2.0,8,12.0,53.0,0.0,2,19,3,2
Kortney Hause,2021/2022,233124,2021-12-23,5000000,405,GB1,eng ENG,DF,Aston Villa,26,1995,7,4,397,4.4,1,0,1,1,0,0,0,0,0.1,0.1,0.0,0.1,2.0,14.0,3.0,0.23,0.0,0.23,0.23,0.23,0.03,0.0,0.03,0.03,0.03,Matches,2,2,100.0,0.45,0.45,0.5,0.5,10.5,0.0,0.06,0.9,0.9,175.0,222.0,78.8,3322.0,1231.0,65.0,73.0,89.0,89.0,101.0,88.1,19.0,40.0,47.5,0.1,0.0,0.0,11.0,0.0,0.0,14.0,3.0,3,2.0,0.0,1.0,3.0,4.0,75.0,1.0,8.0,5.0,3.0,6,9.0,13.0,0.0,2,19,3,3
Kristoffer Ajer,2021/2022,328658,2021-12-23,17000000,1148,GB1,no NOR,DF,Brentford,23,1998,24,23,"1,995",22.2,1,3,4,1,0,0,5,0,0.8,0.8,1.7,2.5,30.0,82.0,29.0,0.05,0.14,0.18,0.05,0.18,0.04,0.08,0.11,0.04,0.11,Matches,7,1,14.3,0.32,0.05,0.14,1.0,8.8,0.0,0.11,0.2,0.2,627.0,892.0,70.3,10133.0,4740.0,303.0,372.0,81.5,255.0,342.0,74.6,47.0,105.0,44.8,1.8,1.3,8.0,41.0,13.0,2.0,82.0,29.0,18,21.0,6.0,2.0,13.0,21.0,61.9,8.0,19.0,11.0,8.0,26,55.0,74.0,0.0,17,3,3,3
Kristoffer Ajer,2022/2023,328658,2022-11-03,16000000,1148,GB1,no NOR,DF,Brentford,24,1998,9,9,763,8.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,10.0,31.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,Matches,1,0,0.0,0.12,0.0,0.0,0.0,6.0,0.0,0.04,0.0,0.0,259.0,345.0,75.1,4480.0,1887.0,131.0,159.0,82.4,102.0,128.0,79.7,23.0,40.0,57.5,0.1,0.0,1.0,20.0,3.0,1.0,31.0,11.0,8,5.0,4.0,2.0,9.0,16.0,56.3,7.0,6.0,5.0,1.0,7,18.0,22.0,0.0,17,3,3,4
Kristoffer Ajer,2023/2024,328658,2023-12-19,18000000,1148,GB1,no NOR,DF,Brentford,25,1998,20,13,"1,208",13.4,0,1,1,0,0,0,4,0,0.7,0.7,2.2,2.8,17.0,41.0,26.0,0.0,0.07,0.07,0.0,0.07,0.05,0.16,0.21,0.05,0.21,Matches,6,1,16.7,0.45,0.07,0.0,0.0,9.0,0.0,0.11,-0.7,-0.7,411.0,554.0,74.2,7024.0,2493.0,190.0,225.0,84.4,181.0,227.0,79.7,34.0,80.0,42.5,2.4,-1.2,10.0,41.0,3.0,2.0,41.0,25.0,13,16.0,8.0,1.0,17.0,26.0,65.4,9.0,15.0,7.0,8.0,15,40.0,56.0,1.0,17,3,3,5
Kristoffer Klaesson,2021/2022,418561,2021-12-23,2000000,399,GB1,no NOR,GK,Leeds United,20,2000,1,0,36,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,11.0,81.8,219.0,164.0,2.0,2.0,100.0,5.0,5.0,100.0,2.0,4.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,17,13,6,3
Kurt Zouma,2019/2020,157509,2020-04-08,28000000,379,GB1,fr FRA,DF,Chelsea,24,1994,28,25,"2,344",26.0,0,0,0,0,0,0,6,0,1.2,1.2,0.2,1.3,16.0,108.0,2.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.05,0.04,0.05,Matches,15,5,33.3,0.58,0.19,0.0,0.0,11.4,0.0,0.08,-1.2,-1.2,1844.0,2087.0,88.4,36857.0,11195.0,548.0,618.0,88.7,1068.0,1132.0,94.3,209.0,297.0,70.4,0.4,-0.2,1.0,97.0,1.0,0.0,108.0,23.0,14,17.0,6.0,0.0,9.0,16.0,56.3,7.0,22.0,14.0,8.0,58,81.0,116.0,2.0,18,24,3,1
Kurt Zouma,2020/2021,157509,2021-06-01,32000000,379,GB1,fr FRA,DF,Chelsea,25,1994,24,22,"2,029",22.5,5,0,5,5,0,0,3,0,2.0,2.0,0.1,2.1,14.0,74.0,8.0,0.22,0.0,0.22,0.22,0.22,0.09,0.0,0.09,0.09,0.09,Matches,27,12,44.4,1.2,0.53,0.19,0.42,13.4,0.0,0.07,3.0,3.0,1616.0,1781.0,90.7,30035.0,9304.0,591.0,631.0,93.7,870.0,915.0,95.1,128.0,189.0,67.7,0.6,-0.1,4.0,77.0,2.0,0.0,74.0,16.0,10,8.0,6.0,2.0,4.0,8.0,50.0,4.0,13.0,9.0,4.0,28,44.0,93.0,0.0,18,24,3,2
Kurt Zouma,2021/2022,157509,2022-03-29,30000000,379,GB1,fr FRA,DF,West Ham,26,1994,24,24,"2,078",23.1,1,0,1,1,0,0,1,0,1.1,1.1,0.1,1.2,11.0,33.0,2.0,0.04,0.0,0.04,0.04,0.04,0.05,0.0,0.05,0.05,0.05,Matches,6,2,33.3,0.26,0.09,0.17,0.5,6.1,0.0,0.19,-0.1,-0.1,875.0,999.0,87.6,16585.0,5514.0,300.0,323.0,92.9,502.0,541.0,92.8,64.0,121.0,52.9,0.1,-0.1,2.0,24.0,2.0,0.0,33.0,11.0,6,8.0,3.0,0.0,4.0,7.0,57.1,3.0,31.0,26.0,5.0,34,45.0,132.0,0.0,18,2,3,3
Kurt Zouma,2022/2023,157509,2023-03-16,28000000,379,GB1,fr FRA,DF,West Ham,27,1994,25,24,"1,989",22.1,2,0,2,2,0,0,0,0,2.2,2.2,0.1,2.3,3.0,31.0,1.0,0.09,0.0,0.09,0.09,0.09,0.1,0.0,0.1,0.1,0.1,Matches,19,5,26.3,0.86,0.23,0.11,0.4,10.1,0.0,0.12,-0.2,-0.2,701.0,831.0,84.4,13480.0,4437.0,247.0,271.0,91.1,363.0,407.0,89.2,79.0,129.0,61.2,0.1,-0.1,1.0,19.0,2.0,0.0,31.0,9.0,4,4.0,5.0,0.0,5.0,8.0,62.5,3.0,17.0,14.0,3.0,30,39.0,120.0,1.0,18,2,3,4
Kurt Zouma,2023/2024,157509,2023-12-19,25000000,379,GB1,fr FRA,DF,West Ham,29,1994,23,23,"1,997",22.2,2,0,2,2,0,0,3,0,1.5,1.5,0.1,1.6,5.0,43.0,0.0,0.09,0.0,0.09,0.09,0.09,0.07,0.0,0.07,0.07,0.07,Matches,14,6,42.9,0.63,0.27,0.14,0.33,9.2,0.0,0.11,0.5,0.5,704.0,851.0,82.7,13730.0,4945.0,239.0,264.0,90.5,383.0,424.0,90.3,76.0,140.0,54.3,0.1,-0.1,2.0,39.0,1.0,0.0,43.0,13.0,9,8.0,5.0,0.0,4.0,7.0,57.1,3.0,29.0,20.0,9.0,20,33.0,115.0,0.0,18,2,3,5
Kyle Bartley,2020/2021,67421,2021-06-08,2500000,984,GB1,eng ENG,DF,West Brom,29,1991,30,28,"2,584",28.7,3,1,4,3,0,0,4,0,2.5,2.5,1.4,3.9,2.0,44.0,3.0,0.1,0.03,0.14,0.1,0.14,0.09,0.05,0.14,0.09,0.14,Matches,14,5,35.7,0.49,0.17,0.21,0.6,9.0,0.0,0.18,0.5,0.5,647.0,842.0,76.8,12274.0,4688.0,223.0,266.0,83.8,345.0,412.0,83.7,64.0,131.0,48.9,0.9,-0.4,7.0,47.0,4.0,0.0,44.0,27.0,16,14.0,10.0,3.0,11.0,23.0,47.8,12.0,50.0,35.0,15.0,38,65.0,159.0,1.0,2,26,3,2
Kyle Edwards,2020/2021,314366,2021-06-08,1000000,984,GB1,eng ENG,"MF,FW",West Brom,22,1998,5,1,118,1.3,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,5.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.09,0.02,0.11,0.09,0.11,Matches,2,1,50.0,1.53,0.76,0.0,0.0,15.4,0.0,0.06,-0.1,-0.1,31.0,35.0,88.6,379.0,96.0,22.0,23.0,95.7,9.0,10.0,90.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,3.0,2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1,4.0,0.0,0.0,2,26,5,2
Kyle Walker,2019/2020,95424,2020-04-08,40000000,281,GB1,eng ENG,DF,Manchester City,29,1990,29,28,"2,392",26.6,1,4,5,1,0,0,5,0,1.2,1.2,1.5,2.7,107.0,194.0,121.0,0.04,0.15,0.19,0.04,0.19,0.05,0.06,0.1,0.05,0.1,Matches,14,3,21.4,0.53,0.11,0.07,0.33,25.0,1.0,0.09,-0.2,-0.2,1901.0,2187.0,86.9,33234.0,7080.0,879.0,938.0,93.7,771.0,868.0,88.8,199.0,262.0,76.0,2.9,2.5,18.0,203.0,24.0,8.0,194.0,28.0,18,12.0,15.0,1.0,12.0,29.0,41.4,17.0,15.0,6.0,9.0,28,56.0,42.0,1.0,2,25,3,1
Kyle Walker,2020/2021,95424,2021-05-28,28000000,281,GB1,eng ENG,DF,Manchester City,30,1990,24,22,"1,946",21.6,1,1,2,1,0,0,1,0,0.3,0.3,0.6,0.9,80.0,130.0,71.0,0.05,0.05,0.09,0.05,0.09,0.01,0.03,0.04,0.01,0.04,Matches,10,3,30.0,0.46,0.14,0.1,0.33,29.2,0.0,0.03,0.7,0.7,1709.0,1941.0,88.0,29726.0,7602.0,782.0,828.0,94.4,741.0,819.0,90.5,147.0,202.0,72.8,0.8,0.4,7.0,183.0,12.0,2.0,130.0,29.0,19,15.0,12.0,2.0,16.0,24.0,66.7,8.0,19.0,7.0,12.0,14,43.0,28.0,0.0,2,25,3,2
Kyle Walker,2021/2022,95424,2021-12-23,25000000,281,GB1,eng ENG,DF,Manchester City,31,1990,20,20,"1,755",19.5,0,2,2,0,0,0,1,0,0.3,0.3,1.3,1.5,43.0,146.0,65.0,0.0,0.1,0.1,0.0,0.1,0.01,0.06,0.08,0.01,0.08,Matches,8,2,25.0,0.41,0.1,0.0,0.0,23.7,1.0,0.03,-0.3,-0.3,1478.0,1668.0,88.6,26238.0,7085.0,654.0,697.0,93.8,672.0,732.0,91.8,136.0,192.0,70.8,2.1,0.7,11.0,178.0,17.0,4.0,146.0,15.0,6,7.0,7.0,1.0,8.0,17.0,47.1,9.0,14.0,4.0,10.0,14,29.0,16.0,1.0,2,25,3,3
Kyle Walker,2022/2023,95424,2022-11-03,15000000,281,GB1,eng ENG,DF,Manchester City,32,1990,27,22,"1,958",21.8,0,0,0,0,0,0,3,0,0.4,0.4,0.2,0.7,50.0,162.0,75.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,Matches,5,1,20.0,0.23,0.05,0.0,0.0,24.8,0.0,0.08,-0.4,-0.4,1661.0,1892.0,87.8,29177.0,8283.0,744.0,795.0,93.6,753.0,826.0,91.2,144.0,216.0,66.7,0.9,-0.2,6.0,189.0,10.0,4.0,162.0,13.0,9,8.0,5.0,0.0,4.0,24.0,16.7,20.0,12.0,2.0,10.0,18,31.0,22.0,0.0,2,25,3,4
Kyle Walker,2023/2024,95424,2023-12-19,13000000,281,GB1,eng ENG,DF,Manchester City,33,1990,26,25,"2,260",25.1,0,2,2,0,0,0,2,0,0.4,0.4,2.3,2.7,65.0,139.0,151.0,0.0,0.08,0.08,0.0,0.08,0.02,0.09,0.11,0.02,0.11,Matches,16,3,18.8,0.64,0.12,0.0,0.0,29.4,1.0,0.02,-0.4,-0.4,1759.0,2003.0,87.8,30298.0,6955.0,794.0,850.0,93.4,787.0,864.0,91.1,147.0,217.0,67.7,3.0,-0.3,22.0,170.0,29.0,11.0,139.0,28.0,18,15.0,11.0,2.0,15.0,32.0,46.9,17.0,16.0,4.0,12.0,22,50.0,36.0,1.0,2,25,3,5
Kyle Walker-Peters,2019/2020,341051,2020-04-08,8000000,180,GB1,eng ENG,DF,Southampton,22,1997,10,7,703,7.8,0,0,0,0,0,0,1,0,0.1,0.1,0.6,0.7,26.0,18.0,25.0,0.0,0.0,0.0,0.0,0.0,0.01,0.08,0.1,0.01,0.1,Matches,2,0,0.0,0.26,0.0,0.0,0.0,15.6,0.0,0.05,-0.1,-0.1,339.0,450.0,75.3,5141.0,1478.0,192.0,222.0,86.5,120.0,158.0,75.9,18.0,42.0,42.9,0.3,-0.6,4.0,21.0,9.0,0.0,18.0,13.0,8,5.0,6.0,2.0,6.0,16.0,37.5,10.0,10.0,3.0,7.0,14,27.0,21.0,1.0,2,12,3,1
Kyle Walker-Peters,2020/2021,341051,2021-06-08,18000000,180,GB1,eng ENG,DF,Southampton,23,1997,30,30,"2,645",29.4,0,2,2,0,0,0,4,0,1.0,1.0,1.2,2.2,92.0,89.0,112.0,0.0,0.07,0.07,0.0,0.07,0.04,0.04,0.08,0.04,0.08,Matches,18,7,38.9,0.61,0.24,0.0,0.0,18.8,0.0,0.06,-1.0,-1.0,1321.0,1669.0,79.1,19144.0,6069.0,744.0,835.0,89.1,462.0,591.0,78.2,53.0,115.0,46.1,1.2,0.8,16.0,67.0,18.0,1.0,89.0,83.0,53,56.0,25.0,2.0,34.0,57.0,59.6,23.0,41.0,10.0,31.0,38,121.0,66.0,2.0,2,12,3,2
Kyle Walker-Peters,2021/2022,341051,2021-12-23,18000000,180,GB1,eng ENG,DF,Southampton,24,1997,32,29,"2,633",29.3,1,2,3,1,0,0,5,0,1.1,1.1,2.7,3.8,134.0,147.0,165.0,0.03,0.07,0.1,0.03,0.1,0.04,0.09,0.13,0.04,0.13,Matches,26,7,26.9,0.89,0.24,0.04,0.14,18.6,0.0,0.04,-0.1,-0.1,1071.0,1368.0,78.3,16094.0,5790.0,606.0,686.0,88.3,368.0,470.0,78.3,65.0,113.0,57.5,3.4,-0.7,24.0,64.0,36.0,1.0,147.0,57.0,33,28.0,21.0,8.0,26.0,38.0,68.4,12.0,29.0,8.0,21.0,37,94.0,53.0,1.0,2,12,3,3
Kyle Walker-Peters,2022/2023,341051,2022-11-03,25000000,180,GB1,eng ENG,DF,Southampton,25,1997,31,30,"2,650",29.4,1,0,1,1,0,0,4,0,1.0,1.0,1.4,2.5,102.0,97.0,114.0,0.03,0.0,0.03,0.03,0.03,0.03,0.05,0.08,0.03,0.08,Matches,13,5,38.5,0.44,0.17,0.08,0.2,18.1,0.0,0.08,0.0,0.0,1019.0,1324.0,77.0,14866.0,5809.0,607.0,673.0,90.2,332.0,440.0,75.5,48.0,111.0,43.2,2.5,-1.4,15.0,71.0,28.0,9.0,97.0,61.0,32,34.0,24.0,3.0,22.0,43.0,51.2,21.0,47.0,8.0,39.0,27,88.0,52.0,0.0,2,12,3,4
Layvin Kurzawa,2022/2023,126710,2023-03-16,4000000,583,FR1,fr FRA,DF,Fulham,29,1992,3,2,135,1.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,41.0,68.3,408.0,135.0,12.0,13.0,92.3,14.0,19.0,73.7,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,2,1.0,1.0,1.0,3.0,3.0,100.0,0.0,1.0,1.0,0.0,2,5.0,4.0,0.0,18,11,3,4
Leander Dendoncker,2019/2020,168157,2020-04-08,22500000,6195,IT1,be BEL,"MF,DF",Wolves,24,1995,38,32,"2,795",31.1,4,0,4,4,0,0,5,0,1.8,1.8,0.7,2.5,17.0,68.0,39.0,0.13,0.0,0.13,0.13,0.13,0.06,0.02,0.08,0.06,0.08,Matches,20,5,25.0,0.64,0.16,0.2,0.8,14.7,0.0,0.09,2.2,2.2,1108.0,1339.0,82.7,19473.0,4802.0,461.0,552.0,83.5,501.0,568.0,88.2,104.0,124.0,83.9,0.5,-0.7,9.0,46.0,3.0,1.0,68.0,68.0,31,41.0,19.0,8.0,28.0,67.0,41.8,39.0,39.0,12.0,27.0,38,106.0,64.0,2.0,12,17,8,1
Leander Dendoncker,2020/2021,168157,2021-05-26,30000000,6195,IT1,be BEL,"MF,DF",Wolves,25,1995,33,28,"2,503",27.8,1,0,1,1,0,0,4,0,3.1,3.1,0.7,3.9,15.0,88.0,31.0,0.04,0.0,0.04,0.04,0.04,0.11,0.03,0.14,0.11,0.14,Matches,31,8,25.8,1.11,0.29,0.03,0.13,15.0,0.0,0.1,-2.1,-2.1,1032.0,1212.0,85.1,17020.0,4193.0,476.0,541.0,88.0,442.0,492.0,89.8,74.0,97.0,76.3,0.9,-0.7,17.0,68.0,8.0,1.0,88.0,54.0,29,29.0,22.0,3.0,31.0,60.0,51.7,29.0,38.0,15.0,23.0,27,81.0,52.0,2.0,12,17,8,2
Leander Dendoncker,2021/2022,168157,2021-12-23,30000000,6195,IT1,be BEL,MF,Wolves,26,1995,30,21,"1,950",21.7,2,2,4,2,0,0,4,0,2.2,2.2,1.1,3.3,9.0,64.0,45.0,0.09,0.09,0.18,0.09,0.18,0.1,0.05,0.15,0.1,0.15,Matches,23,10,43.5,1.06,0.46,0.09,0.2,16.1,0.0,0.1,-0.2,-0.2,709.0,822.0,86.3,11172.0,2199.0,328.0,377.0,87.0,301.0,328.0,91.8,45.0,57.0,78.9,0.4,0.9,11.0,52.0,4.0,0.0,64.0,42.0,17,25.0,14.0,3.0,22.0,50.0,44.0,28.0,37.0,10.0,27.0,9,51.0,38.0,1.0,12,17,4,3
Leander Dendoncker,2022/2023,168157,2023-03-16,17000000,6195,IT1,be BEL,MF,Wolves,27,1995,4,2,214,2.4,0,0,0,0,0,0,0,0,0.7,0.7,0.0,0.7,1.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.27,0.02,0.29,0.27,0.29,Matches,3,2,66.7,1.26,0.84,0.0,0.0,16.7,0.0,0.22,-0.7,-0.7,86.0,99.0,86.9,1466.0,282.0,45.0,50.0,90.0,32.0,32.0,100.0,8.0,8.0,100.0,0.0,0.0,2.0,4.0,1.0,1.0,6.0,4.0,2,0.0,3.0,1.0,2.0,3.0,66.7,1.0,2.0,0.0,2.0,9,13.0,4.0,0.0,12,17,4,4
Leander Dendoncker,2023/2024,168157,2023-12-19,11000000,6195,IT1,be BEL,MF,Aston Villa,28,1995,8,1,119,1.3,1,0,1,1,0,0,0,0,0.7,0.7,0.0,0.7,0.0,3.0,2.0,0.76,0.0,0.76,0.76,0.76,0.56,0.0,0.56,0.56,0.56,Matches,2,1,50.0,1.51,0.76,0.5,1.0,12.5,0.0,0.37,0.3,0.3,45.0,56.0,80.4,744.0,139.0,24.0,28.0,85.7,19.0,22.0,86.4,2.0,4.0,50.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,6.0,4,3.0,2.0,1.0,4.0,5.0,80.0,1.0,5.0,2.0,3.0,2,8.0,3.0,1.0,12,19,4,5
Leandro Trossard,2019/2020,144028,2020-04-08,13000000,11,GB1,be BEL,"FW,MF",Brighton,24,1994,31,22,"2,011",22.3,5,3,8,5,0,0,0,0,5.0,5.0,3.9,9.0,68.0,95.0,228.0,0.22,0.13,0.36,0.22,0.36,0.23,0.18,0.4,0.23,0.4,Matches,41,11,26.8,1.83,0.49,0.12,0.45,16.0,0.0,0.12,0.0,0.0,562.0,802.0,70.1,9853.0,2867.0,265.0,337.0,78.6,214.0,290.0,73.8,65.0,105.0,61.9,3.0,-0.9,42.0,51.0,30.0,4.0,95.0,22.0,17,7.0,12.0,3.0,6.0,38.0,15.8,32.0,16.0,1.0,15.0,9,31.0,8.0,0.0,12,1,2,1
Leandro Trossard,2020/2021,144028,2021-05-26,17000000,11,GB1,be BEL,"MF,FW",Brighton,25,1994,35,30,"2,607",29.0,5,5,10,5,0,0,2,0,4.6,4.6,4.9,9.5,73.0,142.0,219.0,0.17,0.17,0.35,0.17,0.35,0.16,0.17,0.33,0.16,0.33,Matches,58,23,39.7,2.0,0.79,0.09,0.22,18.6,2.0,0.08,0.4,0.4,816.0,1094.0,74.6,13988.0,3742.0,389.0,471.0,82.6,302.0,375.0,80.5,93.0,141.0,66.0,5.9,0.1,50.0,80.0,58.0,10.0,142.0,33.0,14,11.0,16.0,6.0,10.0,36.0,27.8,26.0,34.0,2.0,32.0,26,59.0,7.0,1.0,12,1,5,2
Leandro Trossard,2021/2022,144028,2021-12-23,17000000,11,GB1,be BEL,"FW,MF",Brighton,26,1994,34,32,"2,805",31.2,8,3,11,7,1,1,2,0,6.7,5.9,4.8,10.7,97.0,154.0,222.0,0.26,0.1,0.35,0.22,0.32,0.21,0.15,0.37,0.19,0.34,Matches,73,26,35.6,2.34,0.83,0.1,0.27,18.7,5.0,0.08,1.3,1.1,898.0,1188.0,75.6,14462.0,3283.0,479.0,569.0,84.2,282.0,357.0,79.0,90.0,130.0,69.2,4.9,-1.8,47.0,71.0,53.0,3.0,154.0,34.0,20,12.0,9.0,13.0,4.0,31.0,12.9,27.0,33.0,4.0,29.0,15,49.0,10.0,0.0,12,1,2,3
Leandro Trossard,2022/2023,144028,2022-11-03,30000000,11,GB1,be BEL,FW,Arsenal,27,1994,20,10,931,10.3,1,10,11,1,0,0,0,0,1.8,1.8,4.7,6.6,36.0,57.0,102.0,0.1,0.97,1.06,0.1,1.06,0.18,0.46,0.64,0.18,0.64,Matches,17,5,29.4,1.64,0.48,0.06,0.2,17.5,0.0,0.11,-0.8,-0.8,347.0,452.0,76.8,5770.0,1501.0,165.0,191.0,86.4,133.0,158.0,84.2,35.0,59.0,59.3,3.9,5.3,22.0,20.0,30.0,5.0,57.0,12.0,7,4.0,2.0,6.0,6.0,18.0,33.3,12.0,18.0,0.0,18.0,6,18.0,3.0,1.0,12,7,1,4
Leandro Trossard,2023/2024,144028,2023-12-19,38000000,11,GB1,be BEL,"FW,MF",Arsenal,29,1994,24,10,"1,020",11.3,7,1,8,7,0,0,0,0,5.3,5.3,1.9,7.2,35.0,53.0,93.0,0.62,0.09,0.71,0.62,0.71,0.46,0.17,0.63,0.46,0.63,Matches,40,14,35.0,3.53,1.24,0.18,0.5,16.3,0.0,0.13,1.7,1.7,317.0,451.0,70.3,5053.0,1257.0,160.0,195.0,82.1,129.0,176.0,73.3,21.0,43.0,48.8,1.9,-0.9,16.0,16.0,20.0,4.0,53.0,16.0,11,6.0,6.0,4.0,5.0,12.0,41.7,7.0,18.0,0.0,18.0,6,22.0,4.0,0.0,12,7,2,5
Lee Peltier,2020/2021,38094,2021-06-08,400000,984,GB1,eng ENG,DF,West Brom,33,1986,4,3,229,2.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,80.0,61.3,774.0,231.0,25.0,28.0,89.3,20.0,32.0,62.5,3.0,13.0,23.1,0.0,0.0,1.0,5.0,2.0,2.0,6.0,9.0,4,8.0,1.0,0.0,4.0,4.0,100.0,0.0,1.0,1.0,0.0,1,10.0,11.0,0.0,2,26,3,2
